districtid,timeid,statemean,statestdev
722,11,7.09,7.66
722,12,5.45,8.19
722,13,8.36,20.49
722,14,5.15,6.12
722,15,9.27,35.34
722,16,24.09,135.17
722,17,12.64,71.34
722,18,115.33,145.45
722,19,129.48,160.18
722,20,136.55,115.58
722,21,137.52,112.79
722,22,294.79,274.39
722,23,26.85,73.45
722,24,35.97,92.85
723,1,0.05,0.21
723,2,0.14,0.35
723,3,0.18,0.39
723,4,0.00,0.00
723,5,0.00,0.00
723,6,0.00,0.00
723,7,0.00,0.00
723,8,5.41,14.00
723,9,6.00,14.03
723,10,5.68,10.13
723,11,14.50,19.49
723,12,15.00,22.96
723,13,19.41,36.99
723,14,18.32,29.84
723,15,22.27,41.32
723,16,29.41,60.34
723,17,54.86,107.25
723,18,93.59,169.92
723,19,100.59,179.54
723,20,110.59,187.60
723,21,123.50,185.15
723,22,131.09,180.59
723,23,137.41,140.40
723,24,128.55,128.43
724,1,0.00,0.00
724,2,0.00,0.00
724,3,0.00,0.00
724,4,0.00,0.00
724,5,0.10,0.32
724,6,0.10,0.32
724,7,0.00,0.00
724,8,0.10,0.32
724,9,0.00,0.00
724,10,0.10,0.32
724,11,0.70,0.95
724,12,0.50,0.71
724,13,0.40,0.52
724,14,0.00,0.00
724,15,0.40,0.70
724,16,0.60,0.97
724,17,1.30,3.13
724,18,1.70,2.31
724,19,6.10,15.15
724,20,3.30,8.03
724,21,2.40,3.50
724,22,6.80,11.27
724,23,9.70,20.07
724,24,8.30,11.81
725,1,0.00,0.00
725,2,1.00,0.00
725,3,1.00,0.00
725,4,0.00,0.00
725,5,0.00,0.00
725,6,0.00,0.00
725,7,0.00,0.00
725,8,0.00,0.00
725,9,0.00,0.00
725,10,0.00,0.00
725,11,0.00,0.00
725,12,0.00,0.00
725,13,0.00,0.00
725,14,1.00,0.00
725,15,1.00,0.00
725,16,1.00,0.00
725,17,28.00,0.00
725,18,67.00,0.00
725,19,31.00,0.00
725,20,47.00,0.00
725,21,124.00,0.00
725,22,61.00,0.00
725,23,2.00,0.00
725,24,117.00,0.00
726,1,0.00,0.00
726,2,0.00,0.00
726,3,0.27,0.45
726,4,0.06,0.24
726,5,0.12,0.33
726,6,0.00,0.00
726,7,0.18,0.73
726,8,0.18,0.58
726,9,0.12,0.42
726,10,2.45,5.08
726,11,7.00,7.73
726,12,5.45,8.19
726,13,8.42,20.47
726,14,5.21,6.08
726,15,9.88,35.35
726,16,24.64,135.10
726,17,12.64,71.34
726,18,125.18,149.80
726,19,132.39,158.62
726,20,139.52,113.68
726,21,146.03,112.69
726,22,320.82,286.51
726,23,26.85,73.45
726,24,35.97,92.85
727,1,0.00,0.00
727,2,0.00,0.00
727,3,0.00,0.00
727,4,0.29,0.49
727,5,0.00,0.00
727,6,0.00,0.00
727,7,0.43,0.79
727,8,0.14,0.38
727,9,1.57,2.94
727,10,2.57,1.90
727,11,5.43,6.19
727,12,8.00,12.22
727,13,8.29,15.86
727,14,2.57,1.40
727,15,3.43,5.19
727,16,5.86,5.08
727,17,2.71,1.98
727,18,40.00,35.37
727,19,14.29,12.41
727,20,34.71,32.26
727,21,18.43,21.35
727,22,23.00,29.87
727,23,36.57,48.81
727,24,56.71,56.68
728,1,0.00,0.00
728,2,0.00,0.00
728,3,0.00,0.00
728,4,0.00,0.00
728,5,0.10,0.32
728,6,0.10,0.32
728,7,0.00,0.00
728,8,0.10,0.32
728,9,0.00,0.00
728,10,0.10,0.32
728,11,0.40,0.52
728,12,0.40,0.70
728,13,0.30,0.48
728,14,0.00,0.00
728,15,0.20,0.42
728,16,0.60,0.97
728,17,1.30,3.13
728,18,1.90,2.23
728,19,5.80,15.24
728,20,3.40,7.99
728,21,2.20,3.58
728,22,6.80,11.27
728,23,9.60,20.12
728,24,8.30,11.81
729,1,0.00,0.00
729,2,0.00,0.00
729,3,0.00,0.00
729,4,0.00,0.00
729,5,0.10,0.32
729,6,0.10,0.32
729,7,0.00,0.00
729,8,0.10,0.32
729,9,0.00,0.00
729,10,0.10,0.32
729,11,0.70,0.95
729,12,0.50,0.71
729,13,0.40,0.52
729,14,0.00,0.00
729,15,0.40,0.70
729,16,0.60,0.97
729,17,1.30,3.13
729,18,1.90,2.23
729,19,6.10,15.15
729,20,3.40,7.99
729,21,2.40,3.50
729,22,6.80,11.27
729,23,9.70,20.07
729,24,8.50,11.67
730,1,0.14,0.36
730,2,0.29,0.46
730,3,0.43,0.51
730,4,0.67,0.48
730,5,0.48,0.51
730,6,0.38,0.50
730,7,7.86,13.42
730,8,7.52,9.52
730,9,2.05,2.97
730,10,1.14,1.65
730,11,2.62,2.58
730,12,1.76,1.64
730,13,4.62,6.03
730,14,6.67,10.57
730,15,6.19,6.17
730,16,8.24,15.46
730,17,11.57,19.67
730,18,16.71,21.91
730,19,23.29,31.34
730,20,44.76,45.86
730,21,46.76,48.98
730,22,48.43,47.19
730,23,59.43,81.52
730,24,67.38,62.23
731,1,0.25,0.45
731,2,0.50,0.52
731,3,0.92,0.29
731,4,0.92,0.29
731,5,0.75,0.45
731,6,0.92,0.29
731,7,0.92,0.29
731,8,5.33,4.72
731,9,4.83,3.35
731,10,10.25,8.17
731,11,7.83,8.95
731,12,13.58,9.72
731,13,15.25,14.14
731,14,32.50,28.76
731,15,61.67,41.46
731,16,60.58,41.53
731,17,130.92,95.86
731,18,315.08,250.46
731,19,622.00,341.22
731,20,735.08,366.05
731,21,803.17,326.24
731,22,674.50,244.38
731,23,801.25,321.48
731,24,835.50,200.11
732,1,0.05,0.23
732,2,0.16,0.37
732,3,0.32,0.48
732,4,0.63,0.50
732,5,0.58,0.51
732,6,0.53,0.51
732,7,1.42,1.80
732,8,1.79,3.36
732,9,6.21,11.08
732,10,5.84,8.60
732,11,8.68,9.52
732,12,8.47,14.04
732,13,7.26,9.88
732,14,6.68,6.11
732,15,8.74,12.43
732,16,11.47,15.56
732,17,11.63,12.28
732,18,32.00,53.75
732,19,19.89,20.13
732,20,16.21,15.06
732,21,16.05,16.08
732,22,22.21,23.56
732,23,21.58,19.40
732,24,23.79,29.26
733,1,0.03,0.19
733,2,0.03,0.19
733,3,0.21,0.41
733,4,0.17,0.38
733,5,0.10,0.31
733,6,0.14,0.35
733,7,0.38,0.49
733,8,0.45,0.51
733,9,3.07,6.35
733,10,4.62,6.75
733,11,4.07,3.25
733,12,7.10,11.98
733,13,9.03,16.89
733,14,8.38,12.11
733,15,10.14,12.21
733,16,20.62,41.03
733,17,21.38,40.47
733,18,21.72,38.08
733,19,48.93,105.03
733,20,55.10,74.43
733,21,56.72,71.18
733,22,85.45,89.49
733,23,96.79,91.63
733,24,110.83,157.23
734,1,0.00,0.00
734,2,0.00,0.00
734,3,0.04,0.19
734,4,0.04,0.19
734,5,0.04,0.19
734,6,0.04,0.19
734,7,0.04,0.19
734,8,0.30,1.17
734,9,0.26,0.98
734,10,2.85,3.37
734,11,3.07,4.73
734,12,3.00,3.89
734,13,3.11,3.47
734,14,5.59,10.99
734,15,4.04,7.66
734,16,4.26,5.88
734,17,5.63,8.31
734,18,9.67,14.48
734,19,7.33,9.05
734,20,4.96,5.13
734,21,7.78,11.44
734,22,16.00,40.82
734,23,14.37,18.88
734,24,27.37,44.69
735,1,0.07,0.25
735,2,0.12,0.33
735,3,0.34,0.48
735,4,0.46,0.50
735,5,0.47,0.58
735,6,0.53,0.60
735,7,2.57,5.12
735,8,2.88,5.74
735,9,3.36,4.49
735,10,5.73,8.08
735,11,4.69,6.60
735,12,5.82,5.98
735,13,8.04,10.08
735,14,7.95,10.77
735,15,9.00,16.90
735,16,10.68,16.79
735,17,19.51,32.13
735,18,27.00,35.11
735,19,39.89,58.20
735,20,47.84,58.08
735,21,62.11,80.59
735,22,63.30,91.74
735,23,69.86,101.02
735,24,75.76,98.03
736,1,0.03,0.19
736,2,0.03,0.19
736,3,0.21,0.41
736,4,0.14,0.35
736,5,0.10,0.31
736,6,0.10,0.31
736,7,0.34,0.48
736,8,0.41,0.50
736,9,3.03,6.37
736,10,4.45,6.81
736,11,3.97,3.20
736,12,6.90,12.03
736,13,9.10,16.86
736,14,8.24,12.16
736,15,9.90,12.26
736,16,19.45,41.06
736,17,20.03,40.34
736,18,21.28,38.20
736,19,47.34,105.41
736,20,53.17,74.97
736,21,53.79,70.31
736,22,80.76,89.22
736,23,95.31,92.64
736,24,108.90,157.79
737,1,0.00,0.00
737,2,0.14,0.35
737,3,0.22,0.42
737,4,0.08,0.28
737,5,0.16,0.37
737,6,0.46,0.51
737,7,0.73,0.45
737,8,0.81,0.40
737,9,0.97,0.16
737,10,1.05,0.91
737,11,1.00,0.00
737,12,1.00,0.00
737,13,1.00,0.00
737,14,0.97,0.16
737,15,1.00,0.00
737,16,10.73,12.24
737,17,19.43,25.58
737,18,45.19,57.04
737,19,74.54,97.52
737,20,93.95,100.57
737,21,105.49,86.23
737,22,93.70,83.04
737,23,59.16,46.66
737,24,55.03,52.99
738,1,0.00,0.00
738,2,0.00,0.00
738,3,0.04,0.19
738,4,0.04,0.19
738,5,0.04,0.19
738,6,0.04,0.19
738,7,0.00,0.00
738,8,0.30,1.17
738,9,0.26,0.98
738,10,2.81,3.40
738,11,3.04,4.75
738,12,2.96,3.92
738,13,3.07,3.50
738,14,5.63,10.98
738,15,4.00,7.67
738,16,4.26,5.88
738,17,5.63,8.31
738,18,9.78,14.42
738,19,8.67,10.47
738,20,5.26,5.13
738,21,8.41,11.52
738,22,16.19,40.77
738,23,14.44,18.86
738,24,28.85,44.52
739,1,0.15,0.36
739,2,0.18,0.39
739,3,0.24,0.43
739,4,0.41,0.50
739,5,0.56,0.50
739,6,0.76,0.43
739,7,9.68,42.67
739,8,11.41,47.86
739,9,23.29,121.21
739,10,11.94,47.25
739,11,11.44,48.44
739,12,12.68,49.24
739,13,13.79,58.73
739,14,13.18,52.27
739,15,12.47,36.15
739,16,13.79,30.70
739,17,17.32,32.34
739,18,20.44,35.64
739,19,24.09,33.52
739,20,25.68,30.43
739,21,25.74,33.97
739,22,25.44,34.20
739,23,15.35,13.27
739,24,29.68,38.51
740,1,0.18,0.39
740,2,0.21,0.41
740,3,0.26,0.45
740,4,0.44,0.50
740,5,0.59,0.50
740,6,0.76,0.43
740,7,9.79,42.65
740,8,12.29,47.92
740,9,24.26,121.16
740,10,12.74,47.30
740,11,13.03,48.97
740,12,15.29,51.04
740,13,15.53,59.18
740,14,16.09,54.45
740,15,17.68,46.58
740,16,21.06,51.19
740,17,24.97,54.02
740,18,27.88,55.40
740,19,31.35,54.70
740,20,32.53,50.69
740,21,31.76,48.28
740,22,31.85,49.42
740,23,17.21,16.39
740,24,37.32,56.65
741,1,0.00,0.00
741,2,0.00,0.00
741,3,0.04,0.19
741,4,0.04,0.19
741,5,0.04,0.19
741,6,0.04,0.19
741,7,0.04,0.19
741,8,0.30,1.17
741,9,0.26,0.98
741,10,2.74,3.41
741,11,3.04,4.75
741,12,2.81,3.91
741,13,3.07,3.50
741,14,5.07,10.76
741,15,4.07,7.65
741,16,4.19,5.92
741,17,5.56,8.35
741,18,9.67,14.48
741,19,8.67,10.47
741,20,5.04,5.18
741,21,8.37,11.54
741,22,15.81,40.84
741,23,13.63,18.60
741,24,28.63,44.63
742,1,0.06,0.25
742,2,0.16,0.37
742,3,0.41,0.50
742,4,0.66,0.48
742,5,0.41,0.50
742,6,0.38,0.49
742,7,0.53,2.66
742,8,0.97,5.30
742,9,1.47,7.77
742,10,1.44,7.42
742,11,1.97,7.21
742,12,7.12,26.67
742,13,8.12,31.56
742,14,18.06,80.77
742,15,35.09,156.34
742,16,58.91,276.71
742,17,38.53,130.03
742,18,40.25,116.48
742,19,49.22,114.36
742,20,64.03,107.46
742,21,70.38,85.51
742,22,57.19,72.79
742,23,75.34,82.90
742,24,82.50,79.33
743,1,0.00,0.00
743,2,0.00,0.00
743,3,0.07,0.26
743,4,0.00,0.00
743,5,0.00,0.00
743,6,0.00,0.00
743,7,0.00,0.00
743,8,0.00,0.00
743,9,0.20,0.41
743,10,0.13,0.35
743,11,0.20,0.41
743,12,2.27,3.75
743,13,6.67,16.22
743,14,6.13,6.80
743,15,2.00,2.70
743,16,4.20,7.15
743,17,5.20,7.22
743,18,7.40,15.82
743,19,2.60,3.85
743,20,12.93,24.57
743,21,12.33,23.76
743,22,13.73,33.01
743,23,6.00,8.43
743,24,8.40,16.61
744,1,0.18,0.39
744,2,0.21,0.41
744,3,0.26,0.45
744,4,0.44,0.50
744,5,0.59,0.50
744,6,0.76,0.43
744,7,9.76,42.66
744,8,12.29,47.92
744,9,24.29,121.15
744,10,12.71,47.31
744,11,13.06,48.96
744,12,15.38,51.02
744,13,15.41,59.21
744,14,16.21,54.42
744,15,17.85,46.53
744,16,21.15,51.16
744,17,25.18,53.95
744,18,28.26,55.26
744,19,32.03,54.51
744,20,33.32,50.41
744,21,32.32,48.04
744,22,32.21,49.26
744,23,17.21,16.39
744,24,37.35,56.63
745,1,0.14,0.36
745,2,0.29,0.46
745,3,0.43,0.51
745,4,0.71,0.46
745,5,0.48,0.51
745,6,0.38,0.50
745,7,7.67,13.46
745,8,7.05,9.58
745,9,2.05,2.97
745,10,1.19,1.63
745,11,2.57,2.62
745,12,1.71,1.65
745,13,4.48,6.08
745,14,6.86,10.52
745,15,6.19,6.17
745,16,8.43,15.40
745,17,11.62,19.64
745,18,16.76,21.88
745,19,23.19,31.40
745,20,44.29,46.24
745,21,46.38,49.19
745,22,48.43,47.19
745,23,61.00,81.34
745,24,68.76,61.59
746,1,0.00,0.00
746,2,0.00,0.00
746,3,0.05,0.21
746,4,0.00,0.00
746,5,0.00,0.00
746,6,0.00,0.00
746,7,0.00,0.00
746,8,0.00,0.00
746,9,0.00,0.00
746,10,0.00,0.00
746,11,0.09,0.29
746,12,0.27,0.46
746,13,0.77,1.57
746,14,1.59,3.40
746,15,0.68,1.39
746,16,1.09,2.18
746,17,0.86,1.58
746,18,1.77,2.43
746,19,2.09,2.83
746,20,4.73,8.25
746,21,2.95,4.82
746,22,2.59,3.75
746,23,4.86,6.94
746,24,5.00,5.91
747,1,0.08,0.29
747,2,0.17,0.39
747,3,0.33,0.49
747,4,0.42,0.51
747,5,0.25,0.45
747,6,0.17,0.39
747,7,0.17,0.39
747,8,0.50,1.17
747,9,0.67,1.15
747,10,7.33,15.19
747,11,4.17,3.79
747,12,6.50,5.73
747,13,3.58,2.50
747,14,2.00,1.71
747,15,2.17,2.89
747,16,1.83,1.59
747,17,1.33,0.89
747,18,5.42,8.34
747,19,11.33,15.72
747,20,6.50,8.49
747,21,24.17,44.47
747,22,26.42,38.63
747,23,40.00,46.15
747,24,53.50,66.36
748,1,0.05,0.23
748,2,0.32,0.47
748,3,0.81,0.40
748,4,0.78,0.42
748,5,0.78,0.42
748,6,0.76,0.43
748,7,0.57,0.50
748,8,0.86,0.35
748,9,1.00,1.60
748,10,0.84,0.37
748,11,0.86,0.35
748,12,3.00,6.65
748,13,54.11,248.81
748,14,64.16,215.43
748,15,99.84,328.35
748,16,115.03,303.27
748,17,104.59,200.42
748,18,126.81,204.06
748,19,185.70,231.72
748,20,153.16,187.51
748,21,153.35,178.87
748,22,155.54,202.39
748,23,157.97,223.60
748,24,169.30,224.88
749,1,0.17,0.38
749,2,0.31,0.47
749,3,0.51,0.51
749,4,0.51,0.51
749,5,0.51,0.51
749,6,21.29,101.71
749,7,21.17,92.13
749,8,28.06,121.34
749,9,36.83,150.73
749,10,64.54,267.92
749,11,70.34,256.47
749,12,61.77,215.68
749,13,75.09,240.89
749,14,77.66,219.85
749,15,131.06,369.99
749,16,139.14,320.80
749,17,165.43,414.23
749,18,182.34,462.79
749,19,216.66,540.40
749,20,239.20,483.03
749,21,318.29,512.15
749,22,320.31,532.41
749,23,374.54,576.88
749,24,431.89,704.29
750,1,0.05,0.23
750,2,0.30,0.46
750,3,0.81,0.40
750,4,0.78,0.42
750,5,0.78,0.42
750,6,0.76,0.43
750,7,0.54,0.51
750,8,0.86,0.35
750,9,1.00,1.60
750,10,0.84,0.37
750,11,0.86,0.35
750,12,3.00,6.65
750,13,53.92,248.85
750,14,64.11,215.44
750,15,99.70,328.39
750,16,115.41,303.14
750,17,105.68,200.10
750,18,124.49,203.94
750,19,184.05,232.11
750,20,153.46,187.54
750,21,152.57,178.58
750,22,154.92,202.56
750,23,158.54,223.50
750,24,167.70,225.34
751,1,0.05,0.23
751,2,0.32,0.47
751,3,0.78,0.42
751,4,0.78,0.42
751,5,0.78,0.42
751,6,0.78,0.42
751,7,0.57,0.50
751,8,0.86,0.35
751,9,1.00,1.60
751,10,0.84,0.37
751,11,0.86,0.35
751,12,3.00,6.65
751,13,54.16,248.80
751,14,64.16,215.43
751,15,99.11,328.52
751,16,113.92,303.56
751,17,103.19,200.50
751,18,125.41,204.11
751,19,182.08,231.97
751,20,149.14,185.26
751,21,149.41,176.00
751,22,152.16,202.43
751,23,157.59,223.64
751,24,167.92,225.30
752,1,0.05,0.23
752,2,0.32,0.47
752,3,0.78,0.42
752,4,0.78,0.42
752,5,0.78,0.42
752,6,0.76,0.43
752,7,0.54,0.51
752,8,0.86,0.35
752,9,1.00,1.60
752,10,0.84,0.37
752,11,0.86,0.35
752,12,2.89,6.64
752,13,52.97,248.95
752,14,61.05,215.38
752,15,96.22,328.60
752,16,108.65,302.77
752,17,97.05,196.29
752,18,119.24,199.82
752,19,177.97,229.58
752,20,150.08,186.09
752,21,148.27,174.52
752,22,146.49,197.48
752,23,151.59,220.85
752,24,164.19,224.79
753,1,0.21,0.43
753,2,0.71,0.47
753,3,0.86,0.36
753,4,0.57,0.51
753,5,0.36,0.50
753,6,0.57,0.51
753,7,0.57,0.51
753,8,0.43,0.94
753,9,1.50,1.02
753,10,3.64,4.16
753,11,0.93,0.27
753,12,7.71,5.80
753,13,3.43,3.39
753,14,8.71,7.71
753,15,6.36,7.37
753,16,16.00,11.97
753,17,29.93,24.13
753,18,30.00,14.28
753,19,28.29,38.99
753,20,62.14,45.74
753,21,63.93,56.92
753,22,91.93,86.88
753,23,122.00,101.27
753,24,142.07,100.27
754,1,0.05,0.23
754,2,0.32,0.47
754,3,0.78,0.42
754,4,0.78,0.42
754,5,0.78,0.42
754,6,0.76,0.43
754,7,0.57,0.50
754,8,0.86,0.35
754,9,1.03,1.59
754,10,0.84,0.37
754,11,0.86,0.35
754,12,3.05,6.64
754,13,53.78,248.88
754,14,64.32,215.38
754,15,98.84,328.57
754,16,115.19,303.22
754,17,106.05,199.93
754,18,128.54,203.48
754,19,185.73,231.71
754,20,156.76,186.65
754,21,158.11,177.78
754,22,156.54,201.96
754,23,159.46,223.22
754,24,168.38,225.20
755,1,0.05,0.23
755,2,0.32,0.47
755,3,0.78,0.42
755,4,0.78,0.42
755,5,0.78,0.42
755,6,0.76,0.43
755,7,0.57,0.50
755,8,0.86,0.35
755,9,1.00,1.60
755,10,0.84,0.37
755,11,0.86,0.35
755,12,3.05,6.64
755,13,53.38,248.93
755,14,63.14,215.60
755,15,98.92,328.56
755,16,113.73,303.60
755,17,101.68,200.15
755,18,124.97,204.05
755,19,179.78,230.99
755,20,151.41,186.95
755,21,151.92,178.23
755,22,155.81,202.29
755,23,158.19,223.57
755,24,168.95,225.02
756,1,0.00,0.00
756,2,0.00,0.00
756,3,0.07,0.26
756,4,0.00,0.00
756,5,0.00,0.00
756,6,0.00,0.00
756,7,0.00,0.00
756,8,0.00,0.00
756,9,0.20,0.41
756,10,0.13,0.35
756,11,0.20,0.41
756,12,2.27,3.75
756,13,6.67,16.22
756,14,7.07,9.00
756,15,5.60,13.93
756,16,4.13,7.17
756,17,5.33,7.30
756,18,6.80,15.81
756,19,2.73,3.83
756,20,12.80,24.64
756,21,13.00,23.59
756,22,13.47,33.10
756,23,5.73,8.53
756,24,8.00,16.75
757,1,0.21,0.43
757,2,0.71,0.47
757,3,0.86,0.36
757,4,0.57,0.51
757,5,0.36,0.50
757,6,0.64,0.50
757,7,0.64,0.50
757,8,0.43,0.94
757,9,1.21,0.80
757,10,3.50,4.18
757,11,0.93,0.27
757,12,6.79,5.39
757,13,3.21,3.45
757,14,8.64,7.74
757,15,6.57,7.24
757,16,15.71,11.92
757,17,32.79,26.28
757,18,40.86,40.54
757,19,28.50,38.88
757,20,75.21,69.82
757,21,94.00,126.11
757,22,108.79,106.18
757,23,142.36,136.22
757,24,155.14,121.58
758,1,0.02,0.14
758,2,0.12,0.33
758,3,0.12,0.33
758,4,0.39,0.49
758,5,0.37,0.53
758,6,0.29,0.67
758,7,2.35,5.51
758,8,2.63,8.12
758,9,4.57,12.19
758,10,4.94,12.88
758,11,5.59,13.84
758,12,5.20,9.18
758,13,4.33,11.65
758,14,3.61,6.61
758,15,3.86,7.50
758,16,6.80,13.55
758,17,10.88,21.79
758,18,13.61,25.36
758,19,14.14,28.29
758,20,16.94,31.38
758,21,18.06,31.81
758,22,20.92,32.58
758,23,24.18,38.26
758,24,28.14,45.30
759,1,0.00,0.00
759,2,0.00,0.00
759,3,0.30,0.47
759,4,0.06,0.24
759,5,0.12,0.33
759,6,0.00,0.00
759,7,0.18,0.73
759,8,0.18,0.58
759,9,0.12,0.42
759,10,2.33,5.09
759,11,6.58,7.55
759,12,5.45,8.19
759,13,7.94,20.45
759,14,5.18,6.10
759,15,9.58,35.39
759,16,24.64,135.10
759,17,12.64,71.34
759,18,120.45,150.58
759,19,125.70,159.42
759,20,128.30,106.42
759,21,142.33,115.47
759,22,285.15,246.41
759,23,26.85,73.45
759,24,35.97,92.85
760,1,0.00,0.00
760,2,0.00,0.00
760,3,0.05,0.21
760,4,0.00,0.00
760,5,0.00,0.00
760,6,0.00,0.00
760,7,0.00,0.00
760,8,0.00,0.00
760,9,0.00,0.00
760,10,0.00,0.00
760,11,0.09,0.29
760,12,0.32,0.48
760,13,0.73,1.58
760,14,1.55,3.42
760,15,0.73,1.39
760,16,1.00,2.18
760,17,0.86,1.58
760,18,1.73,2.45
760,19,2.00,2.73
760,20,4.50,8.22
760,21,2.86,4.79
760,22,2.59,3.75
760,23,5.73,8.05
760,24,5.18,6.07
761,1,0.05,0.23
761,2,0.32,0.47
761,3,0.78,0.42
761,4,0.78,0.42
761,5,0.78,0.42
761,6,0.76,0.43
761,7,0.57,0.50
761,8,0.86,0.35
761,9,0.97,1.59
761,10,0.84,0.37
761,11,0.86,0.35
761,12,2.73,6.48
761,13,54.03,248.83
761,14,63.76,215.52
761,15,99.81,328.36
761,16,113.24,303.66
761,17,102.95,200.48
761,18,126.03,204.13
761,19,183.03,232.12
761,20,154.30,187.53
761,21,156.35,178.76
761,22,155.03,202.54
761,23,158.22,223.57
761,24,168.57,225.14
762,1,0.05,0.23
762,2,0.30,0.46
762,3,0.78,0.42
762,4,0.78,0.42
762,5,0.78,0.42
762,6,0.76,0.43
762,7,0.57,0.50
762,8,0.86,0.35
762,9,1.00,1.60
762,10,0.84,0.37
762,11,0.86,0.35
762,12,3.05,6.64
762,13,53.70,248.89
762,14,63.62,215.54
762,15,99.73,328.38
762,16,113.84,303.58
762,17,104.30,200.47
762,18,125.03,204.06
762,19,182.81,232.10
762,20,153.08,187.50
762,21,154.54,179.07
762,22,153.38,202.67
762,23,157.65,223.64
762,24,167.22,225.39
763,1,0.05,0.23
763,2,0.32,0.47
763,3,0.78,0.42
763,4,0.78,0.42
763,5,0.78,0.42
763,6,0.76,0.43
763,7,0.57,0.50
763,8,0.86,0.35
763,9,1.00,1.60
763,10,0.84,0.37
763,11,0.86,0.35
763,12,3.05,6.64
763,13,54.14,248.81
763,14,64.08,215.45
763,15,99.68,328.39
763,16,114.27,303.49
763,17,106.16,199.88
763,18,129.24,203.07
763,19,186.11,231.55
763,20,157.41,186.21
763,21,157.41,178.26
763,22,156.16,202.14
763,23,159.51,223.20
763,24,170.51,224.23
764,1,0.05,0.23
764,2,0.30,0.46
764,3,0.78,0.42
764,4,0.78,0.42
764,5,0.78,0.42
764,6,0.76,0.43
764,7,0.54,0.51
764,8,0.89,0.31
764,9,1.03,1.59
764,10,0.86,0.35
764,11,0.89,0.31
764,12,3.05,6.64
764,13,54.16,248.80
764,14,64.38,215.36
764,15,99.92,328.32
764,16,115.46,303.12
764,17,106.24,199.84
764,18,128.68,203.41
764,19,187.05,231.05
764,20,157.00,186.49
764,21,158.41,177.55
764,22,156.22,202.12
764,23,159.54,223.19
764,24,168.68,225.11
765,1,0.05,0.23
765,2,0.32,0.47
765,3,0.78,0.42
765,4,0.78,0.42
765,5,0.78,0.42
765,6,0.76,0.43
765,7,0.57,0.50
765,8,0.86,0.35
765,9,1.00,1.60
765,10,0.84,0.37
765,11,0.86,0.35
765,12,2.97,6.66
765,13,52.84,248.96
765,14,60.86,215.32
765,15,96.68,328.65
765,16,110.78,303.52
765,17,104.68,200.41
765,18,127.38,203.93
765,19,184.32,232.07
765,20,151.16,186.82
765,21,150.81,177.42
765,22,155.03,202.54
765,23,159.14,223.34
765,24,167.05,225.40
766,1,0.09,0.30
766,2,0.31,0.47
766,3,0.47,0.51
766,4,0.56,0.50
766,5,0.47,0.51
766,6,0.62,0.49
766,7,2.06,5.81
766,8,2.50,5.55
766,9,2.38,2.49
766,10,3.97,5.13
766,11,7.44,10.32
766,12,8.22,14.68
766,13,8.44,14.78
766,14,9.31,12.53
766,15,5.91,9.94
766,16,10.84,12.80
766,17,12.94,23.25
766,18,19.16,28.06
766,19,32.94,70.09
766,20,30.69,36.56
766,21,34.22,45.33
766,22,23.62,26.34
766,23,29.53,27.13
766,24,27.34,36.15
767,1,0.00,0.00
767,2,0.00,0.00
767,3,0.00,0.00
767,4,0.00,0.00
767,5,0.00,0.00
767,6,0.00,0.00
767,7,0.00,0.00
767,8,0.00,0.00
767,9,0.00,0.00
767,10,0.00,0.00
767,11,1.22,2.73
767,12,9.44,17.58
767,13,1.11,1.96
767,14,1.00,1.32
767,15,3.89,5.33
767,16,4.00,6.86
767,17,4.89,6.41
767,18,3.89,3.95
767,19,6.56,7.83
767,20,6.33,6.56
767,21,3.67,4.64
767,22,10.00,18.83
767,23,3.89,4.54
767,24,6.67,14.14
768,1,0.03,0.16
768,2,0.07,0.27
768,3,0.25,0.44
768,4,0.30,0.46
768,5,0.38,0.49
768,6,0.30,0.46
768,7,0.33,0.47
768,8,0.38,0.49
768,9,0.53,0.51
768,10,0.68,0.47
768,11,0.68,0.47
768,12,0.65,0.48
768,13,0.70,0.46
768,14,0.68,0.47
768,15,0.72,0.45
768,16,0.72,0.45
768,17,0.72,0.45
768,18,0.72,0.51
768,19,126.12,320.71
768,20,126.83,291.81
768,21,175.03,421.99
768,22,216.43,556.25
768,23,187.00,468.09
768,24,204.65,468.18
769,1,0.03,0.16
769,2,0.07,0.27
769,3,0.28,0.45
769,4,0.30,0.46
769,5,0.38,0.49
769,6,0.33,0.47
769,7,0.35,0.48
769,8,0.40,0.50
769,9,0.53,0.51
769,10,0.70,0.46
769,11,0.70,0.46
769,12,0.68,0.47
769,13,0.72,0.45
769,14,0.70,0.46
769,15,0.75,0.44
769,16,0.75,0.44
769,17,0.75,0.44
769,18,0.75,0.49
769,19,126.80,320.47
769,20,129.30,291.13
769,21,179.45,421.03
769,22,220.45,555.23
769,23,189.57,467.31
769,24,208.10,467.14
770,1,0.03,0.16
770,2,0.07,0.27
770,3,0.28,0.45
770,4,0.30,0.46
770,5,0.38,0.49
770,6,0.33,0.47
770,7,0.35,0.48
770,8,0.40,0.50
770,9,0.53,0.51
770,10,0.70,0.46
770,11,0.70,0.46
770,12,0.68,0.47
770,13,0.72,0.45
770,14,0.70,0.46
770,15,0.75,0.44
770,16,0.75,0.44
770,17,0.75,0.44
770,18,0.75,0.49
770,19,126.80,320.47
770,20,129.30,291.13
770,21,179.45,421.03
770,22,220.45,555.23
770,23,189.57,467.31
