districtid,timeid,neighbormean,neighborstdev
555,23,33.57,30.51
555,24,59.57,58.39
556,1,0.00,0.00
556,2,0.20,0.45
556,3,0.20,0.45
556,4,0.60,0.55
556,5,0.20,0.45
556,6,0.40,0.89
556,7,0.60,0.89
556,8,2.60,3.97
556,9,0.80,0.45
556,10,4.00,2.00
556,11,3.60,2.79
556,12,4.40,2.70
556,13,3.60,3.44
556,14,2.60,2.30
556,15,4.00,4.47
556,16,4.00,4.06
556,17,3.20,3.35
556,18,12.40,18.78
556,19,5.80,9.63
556,20,8.20,10.62
556,21,38.00,55.42
556,22,15.60,16.49
556,23,29.80,33.60
556,24,49.60,54.01
557,1,0.00,0.00
557,2,0.33,0.52
557,3,0.17,0.41
557,4,0.17,0.41
557,5,0.17,0.41
557,6,0.33,0.52
557,7,0.83,0.41
557,8,0.67,0.52
557,9,1.00,0.00
557,10,1.33,1.37
557,11,1.00,0.00
557,12,1.00,0.00
557,13,1.00,0.00
557,14,1.00,0.00
557,15,1.00,0.00
557,16,11.83,13.82
557,17,43.17,50.67
557,18,98.67,124.74
557,19,134.83,206.59
557,20,149.33,221.06
557,21,142.00,197.72
557,22,144.83,176.92
557,23,79.67,101.25
557,24,77.00,118.80
558,1,0.00,0.00
558,2,0.00,0.00
558,3,0.33,0.58
558,4,0.00,0.00
558,5,0.00,0.00
558,6,0.00,0.00
558,7,0.00,0.00
558,8,0.00,0.00
558,9,0.33,0.58
558,10,1.67,2.08
558,11,5.33,6.81
558,12,5.67,1.15
558,13,3.00,0.00
558,14,10.00,10.58
558,15,3.67,4.04
558,16,1.00,1.73
558,17,0.00,0.00
558,18,105.67,183.02
558,19,57.00,98.73
558,20,185.67,53.41
558,21,116.33,130.14
558,22,234.67,75.75
558,23,34.67,60.04
558,24,40.67,70.44
559,1,0.00,0.00
559,2,0.40,0.55
559,3,0.60,0.55
559,4,0.60,0.55
559,5,0.60,0.55
559,6,0.60,0.55
559,7,0.60,0.89
559,8,0.40,0.89
559,9,2.00,3.94
559,10,2.00,3.94
559,11,4.00,5.39
559,12,6.80,6.22
559,13,5.20,6.26
559,14,14.00,21.30
559,15,30.40,38.46
559,16,31.60,42.10
559,17,42.40,53.38
559,18,63.20,88.15
559,19,181.20,273.01
559,20,258.20,424.92
559,21,168.80,251.43
559,22,162.40,254.00
559,23,212.60,291.04
559,24,208.60,244.17
560,1,0.25,0.50
560,2,0.50,0.58
560,3,1.00,0.00
560,4,0.75,0.50
560,5,1.00,0.00
560,6,0.50,0.58
560,7,0.50,0.58
560,8,0.75,0.50
560,9,0.75,0.96
560,10,1.00,0.00
560,11,0.75,0.50
560,12,3.25,5.85
560,13,4.00,2.71
560,14,16.75,20.47
560,15,7.00,4.97
560,16,43.00,39.40
560,17,78.25,64.45
560,18,48.00,52.35
560,19,89.75,84.87
560,20,57.00,55.27
560,21,55.00,27.48
560,22,91.50,82.16
560,23,142.00,105.47
560,24,180.50,176.08
561,1,0.00,0.00
561,2,0.00,0.00
561,3,0.33,0.58
561,4,0.00,0.00
561,5,0.00,0.00
561,6,0.00,0.00
561,7,0.00,0.00
561,8,0.00,0.00
561,9,0.00,0.00
561,10,1.33,2.31
561,11,6.00,9.54
561,12,1.33,0.58
561,13,7.00,8.89
561,14,4.00,5.20
561,15,3.67,5.51
561,16,2.00,3.46
561,17,1.00,1.73
561,18,60.33,101.06
561,19,78.33,123.65
561,20,130.00,223.43
561,21,43.00,68.46
561,22,395.67,680.98
561,23,4.00,6.08
561,24,1.67,1.53
562,1,0.11,0.33
562,2,0.00,0.00
562,3,0.44,0.53
562,4,0.67,0.50
562,5,0.44,0.53
562,6,1.11,1.54
562,7,3.00,5.17
562,8,1.33,2.06
562,9,1.44,1.88
562,10,1.67,2.12
562,11,3.89,5.37
562,12,2.11,1.83
562,13,2.67,3.84
562,14,3.11,3.30
562,15,4.22,6.24
562,16,8.00,6.40
562,17,11.11,8.15
562,18,12.00,14.27
562,19,34.89,35.87
562,20,54.00,52.35
562,21,71.00,65.04
562,22,63.33,52.28
562,23,99.67,109.34
562,24,81.33,49.45
563,1,0.00,0.00
563,2,0.00,0.00
563,3,0.00,0.00
563,4,0.33,0.52
563,5,1.00,0.63
563,6,0.83,1.17
563,7,0.67,0.82
563,8,3.00,7.35
563,9,1.33,1.75
563,10,1.67,1.86
563,11,1.83,1.94
563,12,7.33,14.14
563,13,3.50,4.59
563,14,2.83,3.13
563,15,47.17,110.18
563,16,11.33,19.56
563,17,11.83,19.16
563,18,10.67,16.02
563,19,18.17,16.08
563,20,16.50,16.03
563,21,65.17,134.82
563,22,69.33,144.98
563,23,100.50,234.94
563,24,43.50,74.41
564,1,0.00,0.00
564,2,0.00,0.00
564,3,0.43,0.53
564,4,0.57,0.53
564,5,0.43,0.53
564,6,0.43,0.53
564,7,0.14,0.38
564,8,0.14,0.38
564,9,0.29,0.49
564,10,0.43,0.53
564,11,1.00,0.58
564,12,1.29,1.25
564,13,1.29,1.25
564,14,1.29,0.95
564,15,1.57,1.51
564,16,2.57,1.81
564,17,4.57,4.50
564,18,13.14,13.21
564,19,53.14,63.93
564,20,66.14,74.66
564,21,132.57,118.11
564,22,75.14,69.45
564,23,73.29,51.83
564,24,93.00,64.54
565,1,0.00,0.00
565,2,0.00,0.00
565,3,0.00,0.00
565,4,0.00,0.00
565,5,0.00,0.00
565,6,0.00,0.00
565,7,0.00,0.00
565,8,0.00,0.00
565,9,0.00,0.00
565,10,1.60,2.19
565,11,1.00,1.73
565,12,0.40,0.55
565,13,1.80,1.92
565,14,0.80,1.10
565,15,3.60,5.86
565,16,2.60,3.21
565,17,10.40,8.41
565,18,14.20,18.46
565,19,8.00,4.69
565,20,6.60,7.13
565,21,11.60,12.78
565,22,7.60,5.41
565,23,10.00,13.58
565,24,7.80,8.35
566,1,0.33,0.52
566,2,0.33,0.52
566,3,0.17,0.41
566,4,0.67,0.52
566,5,0.83,0.41
566,6,1.33,1.37
566,7,3.83,6.62
566,8,10.00,14.74
566,9,10.17,13.59
566,10,12.00,15.75
566,11,14.50,22.60
566,12,22.17,36.58
566,13,17.83,25.29
566,14,28.33,39.77
566,15,43.00,71.03
566,16,58.33,97.85
566,17,62.33,105.23
566,18,62.50,104.67
566,19,69.17,106.88
566,20,65.50,102.37
566,21,85.67,94.16
566,22,74.17,88.47
566,23,47.33,56.14
566,24,82.17,104.08
567,1,0.14,0.38
567,2,0.14,0.38
567,3,0.14,0.38
567,4,0.57,0.53
567,5,0.57,0.53
567,6,1.14,1.35
567,7,1.14,1.86
567,8,0.86,1.07
567,9,1.71,2.36
567,10,1.57,1.72
567,11,5.57,8.90
567,12,1.57,2.44
567,13,2.29,3.25
567,14,3.14,2.34
567,15,3.14,3.24
567,16,3.14,3.80
567,17,4.86,7.69
567,18,12.29,12.46
567,19,13.43,20.76
567,20,23.43,44.96
567,21,17.14,19.78
567,22,23.86,39.44
567,23,27.29,37.79
567,24,28.14,43.36
568,1,0.22,0.44
568,2,0.33,0.50
568,3,0.33,0.50
568,4,0.33,0.50
568,5,0.33,0.50
568,6,10.22,23.96
568,7,10.33,22.55
568,8,30.56,66.16
568,9,41.44,110.41
568,10,53.22,135.95
568,11,68.11,157.87
568,12,89.44,189.94
568,13,127.44,281.53
568,14,162.44,386.55
568,15,292.67,602.72
568,16,310.00,717.25
568,17,359.89,760.14
568,18,286.33,628.83
568,19,278.89,531.34
568,20,270.33,395.92
568,21,416.78,532.75
568,22,398.78,537.82
568,23,417.22,464.48
568,24,351.44,430.95
569,1,0.20,0.45
569,2,0.20,0.45
569,3,0.40,0.55
569,4,0.40,0.55
569,5,0.40,0.55
569,6,1.40,1.52
569,7,5.20,8.41
569,8,13.60,18.84
569,9,9.20,14.46
569,10,8.60,12.66
569,11,19.40,26.58
569,12,29.20,39.62
569,13,25.60,34.27
569,14,45.00,61.01
569,15,91.80,127.13
569,16,109.80,142.14
569,17,117.80,152.66
569,18,123.20,161.15
569,19,150.40,200.45
569,20,151.60,213.05
569,21,206.80,339.72
569,22,292.60,526.85
569,23,194.60,391.58
569,24,290.00,499.95
570,1,0.00,0.00
570,2,0.17,0.41
570,3,0.33,0.52
570,4,0.17,0.41
570,5,0.33,0.52
570,6,0.33,0.52
570,7,0.33,0.52
570,8,0.67,0.82
570,9,1.00,0.00
570,10,3.00,3.63
570,11,2.00,2.45
570,12,1.17,0.98
570,13,6.67,13.88
570,14,2.17,1.83
570,15,1.00,0.00
570,16,10.33,13.53
570,17,17.83,16.27
570,18,45.50,47.58
570,19,73.00,88.18
570,20,62.00,48.10
570,21,102.67,100.44
570,22,48.00,54.24
570,23,31.00,26.56
570,24,46.00,18.63
571,1,0.17,0.41
571,2,0.17,0.41
571,3,0.33,0.52
571,4,0.17,0.41
571,5,0.17,0.41
571,6,0.00,0.00
571,7,0.33,0.52
571,8,0.67,0.52
571,9,4.00,4.90
571,10,8.83,11.72
571,11,4.67,3.44
571,12,15.17,24.40
571,13,25.00,33.79
571,14,18.33,21.14
571,15,17.00,22.26
571,16,52.33,81.90
571,17,52.83,82.94
571,18,59.00,75.36
571,19,144.50,211.68
571,20,119.33,138.49
571,21,120.17,123.39
571,22,176.33,143.25
571,23,160.83,171.15
571,24,221.50,290.31
572,1,0.25,0.50
572,2,0.50,0.58
572,3,0.25,0.50
572,4,0.50,0.58
572,5,0.25,0.50
572,6,0.25,0.50
572,7,3.50,5.07
572,8,4.00,4.32
572,9,1.25,1.26
572,10,4.00,4.69
572,11,1.25,0.50
572,12,1.50,0.58
572,13,0.75,0.50
572,14,1.75,1.50
572,15,2.50,1.29
572,16,10.00,14.85
572,17,5.50,4.51
572,18,3.25,2.63
572,19,14.00,17.11
572,20,11.00,9.06
572,21,19.25,29.35
572,22,17.75,8.34
572,23,12.25,5.44
572,24,13.00,6.98
573,1,0.33,0.52
573,2,0.67,0.52
573,3,0.83,0.41
573,4,0.50,0.55
573,5,0.50,0.55
573,6,0.50,0.55
573,7,0.67,0.52
573,8,1.00,1.26
573,9,0.83,0.98
573,10,1.83,3.06
573,11,0.67,0.52
573,12,4.83,5.27
573,13,2.33,2.94
573,14,7.50,8.53
573,15,13.17,14.01
573,16,25.33,24.94
573,17,37.33,26.34
573,18,37.33,43.72
573,19,72.50,99.00
573,20,87.17,86.23
573,21,84.17,76.07
573,22,143.00,146.61
573,23,198.17,163.62
573,24,205.00,190.79
574,1,0.00,0.00
574,2,0.00,0.00
574,3,0.17,0.41
574,4,0.67,0.52
574,5,0.50,0.55
574,6,0.67,0.52
574,7,0.17,0.41
574,8,0.33,0.52
574,9,0.33,0.82
574,10,1.00,2.45
574,11,1.00,1.26
574,12,2.83,2.56
574,13,4.00,6.90
574,14,3.17,2.79
574,15,4.33,3.44
574,16,8.67,6.95
574,17,8.67,8.52
574,18,18.33,20.03
574,19,24.83,25.17
574,20,40.33,32.02
574,21,56.17,37.76
574,22,45.33,48.28
574,23,81.83,67.66
574,24,106.33,105.27
575,1,0.00,0.00
575,2,0.00,0.00
575,3,0.00,0.00
575,4,0.00,0.00
575,5,0.33,0.58
575,6,0.33,0.58
575,7,1.67,2.89
575,8,2.33,2.31
575,9,2.00,2.00
575,10,0.67,0.58
575,11,3.00,2.00
575,12,1.67,2.08
575,13,2.67,2.89
575,14,2.00,3.46
575,15,6.00,7.81
575,16,8.67,9.29
575,17,26.00,31.24
575,18,27.00,32.91
575,19,29.00,22.34
575,20,20.00,23.30
575,21,27.00,25.53
575,22,20.33,16.80
575,23,53.00,55.33
575,24,57.33,56.22
576,1,0.00,0.00
576,2,0.00,0.00
576,3,0.20,0.45
576,4,0.60,0.55
576,5,0.60,0.55
576,6,0.20,0.45
576,7,0.20,0.45
576,8,0.40,0.55
576,9,0.40,0.89
576,10,1.20,2.68
576,11,1.00,1.41
576,12,3.20,2.17
576,13,4.40,7.64
576,14,2.20,3.27
576,15,3.80,3.42
576,16,6.40,6.23
576,17,15.00,11.87
576,18,12.00,23.48
576,19,27.20,28.42
576,20,37.80,28.12
576,21,68.80,38.88
576,22,69.00,44.68
576,23,78.20,56.38
576,24,110.20,111.41
577,1,0.00,0.00
577,2,0.00,0.00
577,3,0.00,0.00
577,4,0.00,0.00
577,5,0.00,0.00
577,6,0.00,0.00
577,7,0.00,0.00
577,8,0.00,0.00
577,9,0.17,0.41
577,10,0.17,0.41
577,11,0.17,0.41
577,12,3.00,5.40
577,13,11.33,25.80
577,14,11.50,12.85
577,15,10.33,21.91
577,16,7.00,10.92
577,17,5.17,3.97
577,18,12.00,25.01
577,19,4.67,5.39
577,20,10.83,23.64
577,21,6.33,8.50
577,22,2.67,3.39
577,23,2.00,2.00
577,24,1.83,2.23
578,1,0.20,0.45
578,2,0.40,0.55
578,3,0.60,0.55
578,4,0.00,0.00
578,5,0.00,0.00
578,6,0.00,0.00
578,7,0.00,0.00
578,8,18.60,26.71
578,9,19.60,26.04
578,10,19.20,14.94
578,11,28.00,33.08
578,12,33.80,33.97
578,13,52.40,63.20
578,14,54.00,45.56
578,15,70.40,53.93
578,16,91.20,91.93
578,17,152.00,155.43
578,18,221.00,242.50
578,19,259.40,271.12
578,20,253.80,270.05
578,21,280.40,232.88
578,22,266.00,229.34
578,23,231.80,164.42
578,24,207.20,149.54
579,1,0.00,0.00
579,2,0.00,0.00
579,3,0.50,0.55
579,4,0.00,0.00
579,5,0.17,0.41
579,6,0.00,0.00
579,7,0.17,0.41
579,8,0.17,0.41
579,9,0.17,0.41
579,10,0.50,0.55
579,11,4.83,5.67
579,12,2.50,2.51
579,13,2.17,3.54
579,14,1.00,2.45
579,15,0.50,1.22
579,16,0.17,0.41
579,17,0.17,0.41
579,18,4.17,8.33
579,19,4.50,9.63
579,20,69.50,100.17
579,21,74.33,116.97
579,22,83.67,116.42
579,23,20.83,40.98
579,24,28.33,47.58
580,1,0.00,0.00
580,2,0.25,0.50
580,3,0.25,0.50
580,4,0.25,0.50
580,5,0.25,0.50
580,6,0.25,0.50
580,7,0.50,0.58
580,8,4.00,7.35
580,9,3.25,2.36
580,10,0.50,0.58
580,11,8.25,5.56
580,12,3.25,3.59
580,13,2.50,3.79
580,14,6.00,9.38
580,15,3.75,6.18
580,16,9.00,12.19
580,17,7.25,9.98
580,18,46.75,67.52
580,19,27.75,25.04
580,20,8.00,6.32
580,21,67.75,89.39
580,22,33.50,40.38
580,23,64.00,58.94
580,24,29.00,20.86
581,1,0.00,0.00
581,2,0.00,0.00
581,3,0.00,0.00
581,4,0.00,0.00
581,5,0.00,0.00
581,6,0.00,0.00
581,7,0.75,0.96
581,8,0.00,0.00
581,9,2.00,4.00
581,10,1.00,0.82
581,11,1.75,2.87
581,12,1.50,1.00
581,13,2.25,2.50
581,14,5.00,5.48
581,15,2.75,2.87
581,16,1.25,0.96
581,17,0.75,0.96
581,18,56.00,59.57
581,19,46.50,88.35
581,20,22.00,34.98
581,21,38.25,73.19
581,22,109.00,202.92
581,23,11.25,13.50
581,24,30.00,33.54
582,1,0.00,0.00
582,2,0.00,0.00
582,3,0.20,0.45
582,4,0.20,0.45
582,5,0.00,0.00
582,6,0.00,0.00
582,7,0.20,0.45
582,8,0.00,0.00
582,9,0.00,0.00
582,10,3.40,4.51
582,11,3.00,2.83
582,12,7.80,7.19
582,13,5.00,4.90
582,14,2.20,2.28
582,15,4.80,3.90
582,16,7.00,6.89
582,17,3.20,4.92
582,18,11.00,13.66
582,19,5.00,6.20
582,20,16.80,16.63
582,21,17.80,17.88
582,22,37.40,34.33
582,23,56.00,49.71
582,24,45.00,62.00
583,1,0.17,0.41
583,2,0.33,0.52
583,3,0.67,0.52
583,4,0.83,0.41
583,5,0.50,0.55
583,6,0.50,0.55
583,7,3.00,3.69
583,8,4.67,5.75
583,9,3.50,5.24
583,10,3.67,4.37
583,11,32.50,61.51
583,12,25.00,26.02
583,13,28.17,46.32
583,14,23.67,30.08
583,15,24.83,21.93
583,16,31.17,21.79
583,17,18.33,14.42
583,18,50.33,40.33
583,19,110.33,105.66
583,20,65.33,37.07
583,21,53.50,37.46
583,22,41.67,26.68
583,23,69.33,28.56
583,24,64.50,51.32
584,1,0.17,0.41
584,2,0.17,0.41
584,3,0.67,0.52
584,4,0.67,0.52
584,5,0.50,0.55
584,6,2.00,2.53
584,7,2.83,2.93
584,8,3.33,3.01
584,9,1.83,2.14
584,10,9.50,13.35
584,11,22.00,39.94
584,12,8.83,17.24
584,13,22.83,46.72
584,14,14.00,25.33
584,15,16.33,15.90
584,16,71.00,166.59
584,17,36.50,45.65
584,18,53.00,90.51
584,19,142.33,85.01
584,20,200.50,162.15
584,21,280.67,209.37
584,22,231.50,131.03
584,23,314.83,182.81
584,24,276.50,234.01
585,1,0.00,0.00
585,2,0.00,0.00
585,3,0.00,0.00
585,4,0.00,0.00
585,5,0.00,0.00
585,6,0.00,0.00
585,7,0.00,0.00
585,8,0.00,0.00
585,9,0.20,0.45
585,10,1.60,2.61
585,11,2.40,4.83
585,12,1.20,1.79
585,13,2.40,2.51
585,14,4.40,5.03
585,15,5.20,8.35
585,16,5.40,7.80
585,17,1.20,2.17
585,18,71.20,153.63
585,19,43.80,58.23
585,20,40.00,44.22
585,21,70.20,119.03
585,22,221.20,371.00
585,23,8.40,10.04
585,24,9.20,11.17
587,1,0.25,0.50
587,2,0.75,0.50
587,3,0.75,0.50
587,4,1.00,0.00
587,5,0.25,0.50
587,6,0.50,0.58
587,7,0.50,0.58
587,8,1.00,0.82
587,9,1.50,1.91
587,10,3.00,3.83
587,11,0.50,0.58
587,12,7.50,7.72
587,13,2.00,1.83
587,14,6.50,3.11
587,15,11.75,16.07
587,16,32.00,26.94
587,17,37.75,30.46
587,18,49.75,47.69
587,19,96.75,118.72
587,20,122.75,88.18
587,21,104.50,88.37
587,22,191.25,162.81
587,23,248.25,185.00
587,24,278.75,207.93
588,1,0.00,0.00
588,2,0.00,0.00
588,3,0.17,0.41
588,4,0.17,0.41
588,5,0.17,0.41
588,6,0.67,0.52
588,7,0.33,0.52
588,8,3.67,8.02
588,9,1.00,0.63
588,10,4.33,6.74
588,11,1.17,0.75
588,12,1.00,1.10
588,13,1.83,0.75
588,14,2.83,3.06
588,15,1.67,2.25
588,16,9.00,12.51
588,17,13.33,14.08
588,18,50.50,56.09
588,19,61.17,71.82
588,20,51.17,48.58
588,21,49.50,51.97
588,22,49.83,48.32
588,23,38.50,30.19
588,24,30.67,14.51
589,1,0.25,0.50
589,2,0.25,0.50
589,3,0.50,0.58
589,4,0.50,0.58
589,5,0.50,0.58
589,6,19.75,36.21
589,7,22.75,32.82
589,8,60.75,97.12
589,9,86.75,165.56
589,10,107.00,204.08
589,11,131.75,236.27
589,12,161.00,284.60
589,13,233.25,420.97
589,14,325.50,571.74
589,15,535.00,894.90
589,16,624.25,1057.35
589,17,667.00,1129.59
589,18,573.00,926.24
589,19,531.75,780.75
589,20,433.00,569.03
589,21,618.25,789.03
589,22,733.50,860.54
589,23,571.00,674.55
589,24,587.25,666.57
590,1,0.00,0.00
590,2,0.25,0.46
590,3,0.38,0.52
590,4,0.38,0.52
590,5,0.38,0.52
590,6,0.62,0.52
590,7,4.25,10.42
590,8,1.88,1.36
590,9,4.12,3.00
590,10,7.00,7.50
590,11,9.12,10.58
590,12,10.12,18.35
590,13,14.50,24.73
590,14,12.50,17.83
590,15,8.88,12.99
590,16,12.75,11.52
590,17,24.62,26.62
590,18,25.75,30.15
590,19,48.50,90.54
590,20,44.75,51.16
590,21,46.12,50.81
590,22,29.50,35.60
590,23,31.62,30.50
590,24,26.75,41.17
591,1,0.50,0.55
591,2,0.50,0.55
591,3,0.67,0.52
591,4,0.83,0.41
591,5,0.67,0.52
591,6,0.83,0.41
591,7,5.83,2.79
591,8,6.67,7.00
591,9,4.33,5.01
591,10,7.17,6.49
591,11,38.33,59.36
591,12,19.83,21.18
591,13,44.83,48.88
591,14,37.50,39.91
591,15,68.00,75.72
591,16,55.00,68.28
591,17,45.17,35.45
591,18,65.83,53.41
591,19,78.00,67.34
591,20,78.83,65.61
591,21,73.00,53.85
591,22,79.17,43.99
591,23,81.83,38.71
591,24,93.17,55.44
592,1,0.40,0.55
592,2,0.60,0.55
592,3,0.80,0.45
592,4,1.00,0.00
592,5,0.40,0.55
592,6,0.60,0.55
592,7,1.80,2.49
592,8,1.20,1.64
592,9,2.20,2.77
592,10,1.20,2.17
592,11,2.00,1.58
592,12,3.80,1.92
592,13,6.00,7.07
592,14,4.20,4.32
592,15,4.00,3.32
592,16,4.00,3.74
592,17,11.60,17.62
592,18,29.20,38.79
592,19,14.20,14.55
592,20,27.20,33.57
592,21,45.60,40.49
592,22,34.00,35.75
592,23,60.60,66.57
592,24,62.80,54.74
593,1,0.20,0.45
593,2,0.20,0.45
593,3,0.00,0.00
593,4,0.60,0.55
593,5,1.00,0.00
593,6,1.00,0.00
593,7,5.60,6.69
593,8,6.40,12.10
593,9,6.40,7.30
593,10,8.60,14.77
593,11,9.20,11.21
593,12,8.80,14.13
593,13,9.20,17.22
593,14,10.00,18.45
593,15,12.00,19.70
593,16,15.40,25.74
593,17,18.00,30.31
593,18,23.20,30.83
593,19,28.40,37.59
593,20,32.60,35.99
593,21,33.40,45.18
593,22,29.20,43.96
593,23,12.40,9.56
593,24,35.20,49.81
594,1,0.20,0.45
594,2,0.40,0.55
594,3,0.60,0.55
594,4,1.00,0.00
594,5,1.00,0.00
594,6,0.40,0.55
594,7,0.40,0.55
594,8,3.20,1.10
594,9,1.40,0.89
594,10,2.00,1.00
594,11,6.40,8.08
594,12,7.20,4.09
594,13,5.20,6.65
594,14,23.20,27.54
594,15,18.40,25.34
594,16,25.60,31.81
594,17,28.60,45.59
594,18,22.40,14.01
594,19,22.00,17.90
594,20,9.60,11.37
594,21,20.20,23.16
594,22,25.40,15.77
594,23,34.20,36.13
594,24,58.40,52.40
595,1,0.00,0.00
595,2,0.00,0.00
595,3,0.20,0.45
595,4,0.20,0.45
595,5,0.00,0.00
595,6,0.20,0.45
595,7,0.80,1.30
595,8,0.20,0.45
595,9,0.60,0.55
595,10,1.20,0.84
595,11,2.60,3.21
595,12,2.20,1.64
595,13,0.80,0.45
595,14,1.60,0.89
595,15,1.20,0.45
595,16,2.40,1.14
595,17,2.00,1.00
595,18,9.00,12.41
595,19,12.40,10.31
595,20,6.60,4.72
595,21,13.80,10.06
595,22,10.40,7.60
595,23,12.60,4.39
595,24,17.60,8.26
596,1,0.00,0.00
596,2,0.00,0.00
596,3,0.17,0.41
596,4,0.00,0.00
596,5,0.00,0.00
596,6,0.00,0.00
596,7,0.00,0.00
596,8,0.00,0.00
596,9,0.00,0.00
596,10,0.50,0.84
596,11,2.17,4.40
596,12,0.83,1.60
596,13,1.17,2.40
596,14,0.50,0.55
596,15,0.33,0.82
596,16,0.50,1.22
596,17,0.83,2.04
596,18,20.17,47.45
596,19,44.17,66.12
596,20,29.83,53.50
596,21,41.83,73.22
596,22,137.17,243.11
596,23,1.33,1.51
596,24,2.83,3.43
597,1,0.00,0.00
597,2,0.00,0.00
597,3,0.57,0.53
597,4,0.43,0.53
597,5,0.29,0.49
597,6,0.57,0.53
597,7,3.43,5.38
597,8,2.43,2.23
597,9,1.71,1.60
597,10,5.86,3.98
597,11,4.00,3.32
597,12,3.43,2.37
597,13,10.71,5.53
597,14,8.57,11.15
597,15,16.57,16.92
597,16,18.86,21.35
597,17,16.14,8.61
597,18,29.71,25.82
597,19,63.57,38.37
597,20,59.43,57.62
597,21,117.00,77.53
597,22,93.57,53.84
597,23,146.29,127.92
597,24,128.43,93.37
598,1,0.00,0.00
598,2,0.00,0.00
598,3,0.00,0.00
598,4,0.00,0.00
598,5,0.17,0.41
598,6,0.17,0.41
598,7,0.17,0.41
598,8,1.00,1.26
598,9,0.67,0.82
598,10,1.17,1.47
598,11,7.50,8.60
598,12,10.00,16.61
598,13,9.83,14.50
598,14,1.50,1.64
598,15,2.00,2.10
598,16,2.83,2.23
598,17,2.67,1.63
598,18,8.50,8.22
598,19,21.50,17.76
598,20,37.33,42.39
598,21,36.33,29.31
598,22,30.50,15.02
598,23,53.83,29.92
598,24,49.00,13.78
599,1,0.00,0.00
599,2,0.17,0.41
599,3,0.33,0.52
599,4,0.00,0.00
599,5,0.17,0.41
599,6,0.17,0.41
599,7,0.17,0.41
599,8,5.17,6.62
599,9,7.33,6.68
599,10,7.17,9.97
599,11,13.17,14.61
599,12,27.67,33.27
599,13,13.83,23.66
599,14,17.83,19.91
599,15,24.83,41.12
599,16,21.50,30.87
599,17,36.00,50.47
599,18,54.67,64.01
599,19,87.33,79.66
599,20,74.17,97.69
599,21,108.33,85.99
599,22,127.83,75.66
599,23,119.83,62.66
599,24,103.83,66.23
600,1,0.25,0.50
600,2,0.25,0.50
600,3,0.00,0.00
600,4,0.50,0.58
600,5,0.50,0.58
600,6,1.00,0.00
600,7,1.25,1.26
600,8,3.00,4.76
600,9,2.50,2.38
600,10,5.00,4.08
600,11,3.00,2.83
600,12,3.50,2.08
600,13,3.00,2.58
600,14,3.00,1.41
600,15,8.75,6.34
600,16,7.75,1.71
600,17,12.75,4.27
600,18,17.50,6.24
600,19,26.75,6.34
600,20,28.00,13.04
600,21,19.50,10.47
600,22,18.00,7.70
600,23,18.75,7.80
600,24,19.75,6.24
601,1,0.00,0.00
601,2,0.60,0.55
601,3,0.80,0.45
601,4,0.60,0.55
601,5,0.20,0.45
601,6,0.80,0.45
601,7,0.60,0.55
601,8,0.40,0.55
601,9,1.00,0.00
601,10,2.40,1.67
601,11,1.00,0.00
601,12,5.60,7.64
601,13,6.60,7.16
601,14,13.60,11.97
601,15,8.60,6.99
601,16,21.00,23.52
601,17,40.60,38.68
601,18,59.60,57.30
601,19,50.60,89.54
601,20,68.80,65.60
601,21,77.20,81.04
601,22,89.60,57.24
601,23,89.40,38.36
601,24,145.60,75.57
602,1,0.25,0.50
602,2,0.00,0.00
602,3,0.25,0.50
602,4,0.25,0.50
602,5,0.75,0.50
602,6,0.25,0.50
602,7,0.25,0.50
602,8,6.75,11.50
602,9,3.75,4.27
602,10,2.25,2.50
602,11,3.25,2.22
602,12,4.75,4.35
602,13,2.75,2.36
602,14,3.25,2.87
602,15,3.50,3.00
602,16,3.75,4.19
602,17,6.25,9.22
602,18,63.00,118.03
602,19,12.75,11.32
602,20,27.25,41.21
602,21,29.00,20.61
602,22,27.25,37.96
602,23,13.75,11.09
602,24,12.75,6.85
603,1,0.14,0.38
603,2,0.29,0.49
603,3,0.43,0.53
603,4,0.86,0.38
603,5,0.57,0.53
603,6,0.29,0.49
603,7,1.43,2.15
603,8,2.00,2.00
603,9,1.86,2.41
603,10,0.71,1.11
603,11,1.71,1.38
603,12,3.29,2.75
603,13,5.14,5.96
603,14,5.86,4.81
603,15,7.29,4.96
603,16,6.14,5.15
603,17,12.14,13.53
603,18,24.71,32.95
603,19,18.43,13.84
603,20,33.86,24.20
603,21,40.00,35.29
603,22,37.00,29.01
603,23,65.86,47.11
603,24,70.29,39.07
604,1,0.00,0.00
604,2,0.22,0.44
604,3,0.33,0.50
604,4,0.11,0.33
604,5,0.33,0.50
604,6,0.56,0.53
604,7,0.89,0.33
604,8,0.89,0.33
604,9,1.00,0.00
604,10,1.33,1.41
604,11,1.00,0.00
604,12,1.00,0.00
604,13,1.00,0.00
604,14,0.89,0.33
604,15,1.00,0.00
604,16,10.22,8.87
604,17,13.22,8.58
604,18,37.22,24.79
604,19,88.78,64.04
604,20,72.78,41.01
604,21,112.11,56.82
604,22,70.33,35.55
604,23,46.78,19.66
604,24,42.33,20.57
605,1,0.12,0.35
605,2,0.12,0.35
605,3,0.38,0.52
605,4,0.62,0.52
605,5,0.50,0.53
605,6,0.50,0.76
605,7,0.38,0.74
605,8,1.25,3.15
605,9,0.88,1.36
605,10,10.12,18.28
